

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Ecuador","ECU","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36940","37639.9993896484","40130.0010681152","41720.0012207031","44909.9998474121","47389.9993896484","51470.0012207031","53360.0006103516","51680.0003051758","48819.9996948242","48119.9989318848","53250","52919.9981689453","54069.9996948242","58099.9984741211","59849.9984741211","62349.9984741211","62020.0004577637","63759.9983215332","67269.9966430664","70839.9963378906","70989.9978637695","70849.9984741211","73930.0003051758","75580.0018310547","74089.9963378906","72800.0030517578","71500","72669.9981689453","72529.9987792969","","",
"Egypt, Arab Rep.","EGY","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","134060","139639.999389648","142389.999389648","147889.999389648","144169.998168945","153789.993286133","161559.997558594","170419.998168945","176160.003662109","186070.007324219","185770.004272461","199350.006103516","204770.004272461","209929.992675781","223169.998168945","244429.992675781","255399.993896484","270760.009765625","280230.010986328","287559.997558594","289950.012207031","297750","308459.991455078","305399.993896484","311170.013427734","317380.004882813","325470.001220703","338429.992675781","344820.007324219","351769.989013672","","",
"Euro area","EMU","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3284240","3290430.01770974","3203929.97717857","3144230.00192642","3145129.9188137","3195539.92795944","3265309.98134613","3233480.02624512","3257280.06482124","3227460.02221108","3241180.0339222","3279769.98543739","3283970.04985809","3337349.98512268","3347110.00132561","3330019.97804642","3305659.98125076","3274609.95054245","3205709.94830131","2995830.00516891","3050559.94963646","2948150.01034737","2918270.00331879","2868889.95432854","2742769.98829842","2787649.99938011","2781840.0067091","2778239.98570442","2704630.01251221","2588930.03439903","","",
"Eritrea","ERI","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3690","3700.00004768372","4420.00007629395","3990.00000953674","4179.99982833862","4300.00019073486","4840.00015258789","5340.00015258789","5289.99996185303","5449.99980926514","5550.00019073486","5280.00020980835","5219.99979019165","5369.99988555908","5380.00011444092","5400.00009536743","5159.99984741211","5489.99977111816","5429.99982833862","5480.00001907349","5389.9998664856","5679.99982833862","5769.99998092651","5840.00015258789","5889.9998664856","5929.99982833862","6019.99998092651","6090.00015258789","6280.00020980835","6329.99992370605","","",
"Spain","ESP","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","275610","281700.012207031","291549.987792969","276739.990234375","289649.993896484","303380.004882813","296700.012207031","317950.012207031","327480.010986328","352140.014648438","369369.995117188","367790.008544922","384450.012207031","393429.992675781","409540.008544922","424160.003662109","418149.993896484","434489.990234375","401190.002441406","364429.992675781","349269.989013672","348739.990234375","342350.006103516","315989.990234375","314690.002441406","325279.998779297","315700.012207031","332220.001220703","324880.004882813","306950.012207031","","",
"Estonia","EST","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39520","35639.9993896484","27719.9993133545","21870.0008392334","20930.0003051758","19250","20100.0003814697","19629.9991607666","19069.9996948242","18079.9999237061","17680.0003051758","18120.0008392334","17680.0003051758","19670.0000762939","19809.9994659424","19950.0007629395","18719.9993133545","22770.0004577637","21200.0007629395","17760.0002288818","21780.0006866455","20909.9998474121","19659.9998474121","22100.0003814697","20750","18360.0006103516","18690.0005340576","19440.0005340576","18030.0006866455","12869.9998855591","","",
"Ethiopia","ETH","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67450","67849.9984741211","68690.0024414063","62810.001373291","63970.0012207031","64809.9975585938","68069.9996948242","70230.0033569336","76069.9996948242","75639.9993896484","72739.9978637695","76540.0009155273","85839.9963378906","83989.9978637695","86139.9993896484","89440.0024414063","94360.0006103516","104239.99786377","108349.998474121","112800.003051758","117500","117080.001831055","122610.000610352","127199.996948242","133500","136860.000610352","142830.001831055","146529.998779297","148520.004272461","150960.006713867","","",
"European Union","EUU","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4463940","4396990.01717568","4257089.98274803","4184969.98262405","4170639.92476463","4223589.94436264","4334369.97127533","4259060.01663208","4224780.06863594","4149960.03746986","4152440.03987312","4199029.98948097","4185710.05725861","4275169.96192932","4277760.00666619","4250239.97735977","4250969.96927261","4217689.94283676","4126269.95539665","3855480.01050949","3934069.94986534","3825150.0351429","3763840.0144577","3684669.94929314","3537799.9985218","3594649.98030663","3599130.01716137","3613069.97227669","3529459.99526978","3383420.04179955","","",
"Fragile and conflict affected situations","FCS","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1318030","1316179.99887839","1366679.99252304","1388550.00156537","1476349.97976944","1526870.00012398","1579710.00391245","1630899.99675751","1642249.98451024","1617979.99406606","1682909.98478979","1696950.02453774","1692959.97902751","1713309.9992238","1770499.99054894","1837309.99525264","1842069.99954209","1846800.01783185","1912720.01183406","1908000.01106039","1992750.0098981","1957190.00208751","2064480.01568392","2086619.99777332","2096050.00786856","2075509.99194756","2112970.03504262","2153940.00130519","2178410.00003181","2185330.01727425","","",
"Finland","FIN","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69660","69550.0030517578","66449.9969482422","67690.0024414063","74330.0018310547","70349.9984741211","76800.0030517578","74879.997253418","71230.0033569336","70370.002746582","68860.0006103516","74639.9993896484","77010.0021362305","85139.9993896484","81129.997253418","68919.9981689453","80319.9996948242","78470.0012207031","70349.9984741211","66680.0003051758","74800.0030517578","66769.9966430664","61110.0006103516","61880.0010681152","57819.9996948242","54349.9984741211","57029.9987792969","54159.9998474121","55490.0016784668","51479.9995422363","","",
"Fiji","FJI","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1710","1720.00002861023","1759.99999046326","1820.00005245209","1870.00000476837","1940.00005722046","1980.00001907349","1960.00003814697","1919.99995708466","1909.9999666214","1950.00004768372","2210.00003814697","2039.99996185303","2150.00009536743","2619.99988555908","2430.0000667572","2509.99999046326","2410.00008583069","2130.00011444092","2109.99989509583","2299.99995231628","2259.99999046326","2180.0000667572","2299.99995231628","1879.99999523163","2000","2140.00010490417","2329.99992370605","2299.99995231628","2380.00011444092","","",
"France","FRA","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","495850","520919.982910156","506339.996337891","487350.006103516","481649.993896484","490359.985351563","510100.006103516","500769.989013672","516820.007324219","507640.014648438","506029.998779297","511209.991455078","504279.998779297","509459.991455078","507750","509040.008544922","499200.012207031","492480.010986328","486459.991455078","468660.003662109","472619.995117188","456720.001220703","460299.987792969","461269.989013672","427769.989013672","433220.001220703","433600.006103516","436179.992675781","422739.990234375","414040.008544922","","",
"Faroe Islands","FRO","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","9.99999977648258","109.999999403954","119.999997317791","119.999997317791","180.000007152557","180.000007152557","189.999997615814","189.999997615814","189.999997615814","200.000002980232","219.999998807907","209.999993443489","219.999998807907","219.999998807907","230.000004172325","209.999993443489","200.000002980232","189.999997615814","200.000002980232","180.000007152557","189.999997615814","200.000002980232","209.999993443489","219.999998807907","230.000004172325","250","259.999990463257","259.999990463257","259.999990463257","","",
"Gabon","GAB","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10230","11250","11220.0002670288","11550.0001907349","12310.0004196167","13489.9997711182","14430.0003051758","14260.0002288818","15350.0003814697","14340.0001525879","13880.0001144409","13979.9995422363","13369.9998855591","14550.0001907349","14130.0001144409","13869.9998855591","12659.9998474121","11989.9997711182","12680.0003051758","12380.0001144409","13260.0002288818","13250","12880.0001144409","13100.0003814697","13449.9998092651","13899.9996185303","14300.0001907349","12859.9996566772","12390.0003433228","13170.0000762939","","",
"United Kingdom","GBR","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","746350","755150.024414063","737289.978027344","718739.990234375","715940.002441406","708039.978027344","729559.997558594","709650.024414063","707369.995117188","683409.973144531","685570.007324219","694260.009765625","676109.985351563","685039.978027344","679869.995117188","673969.970703125","670489.990234375","655179.992675781","634809.997558594","578809.997558594","591320.007324219","548390.014648438","568539.978027344","551159.973144531","511660.003662109","496299.987792969","476540.008544922","461609.985351563","453429.992675781","440079.986572266","","",
"Georgia","GEO","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49760","40310.001373291","32650.0015258789","27120.0008392334","19959.9990844727","16899.9996185303","15380.0001144409","14569.9996948242","14079.9999237061","13829.9999237061","14250","11789.999961853","11229.9995422363","11760.0002288818","11829.9999237061","12380.0001144409","12739.9997711182","13510.0002288818","12609.9996566772","13369.9998855591","13060.0004196167","14449.9998092651","15340.0001525879","16219.9993133545","16829.9999237061","17149.9996185303","17579.9999237061","17459.9990844727","17139.9993896484","17600.0003814697","","",
"Ghana","GHA","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11900","11979.9995422363","12510.0002288818","12729.9995422363","13060.0004196167","13409.9998474121","14329.9999237061","15260.0002288818","17979.9995422363","17370.0008392334","17629.9991607666","16920.0000762939","18180.0003051758","18680.0003051758","17520.0004577637","19760.0002288818","20940.0005340576","21180.0003051758","20979.9995422363","22170.0000762939","23950.0007629395","25950.0007629395","28540.0009155273","30600.0003814697","30139.9993896484","31610.0006103516","32090.0001525879","34200.0007629395","35830.0018310547","37650.0015258789","","",
"Gibraltar","GIB","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8410","8729.99954223633","9050.00019073486","9409.99984741211","9829.99992370605","10239.9997711182","9699.99980926514","10010.0002288818","11020.0004577637","10789.999961853","11470.0002670288","12390.0003433228","13529.9997329712","13670.0000762939","13710.000038147","15149.9996185303","15449.9998092651","15850.0003814697","16430.0003051758","16940.0005340576","19229.9995422363","20520.0004577637","21770.0004577637","21840.0001525879","22360.0006103516","22850.0003814697","25739.9997711182","26299.9992370605","26620.0008392334","28329.9999237061","","",
"Gambia, The","GMB","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4290","4440.00005722046","4550.00019073486","4670.00007629395","4210.00003814697","3730.00001907349","3460.00003814697","3119.99988555908","2880.00011444092","2549.99995231628","2289.99996185303","2069.9999332428","1850.00002384186","1750","1659.9999666214","1529.99997138977","1620.00000476837","1669.99995708466","1809.99994277954","2170.00007629395","2210.00003814697","1899.99997615814","1980.00001907349","2049.99995231628","2190.00005722046","2349.99990463257","2240.00000953674","2269.99998092651","2130.00011444092","2339.99991416931","","",
"Guinea-Bissau","GNB","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1420","1419.99995708466","1460.00003814697","1490.00000953674","1519.99998092651","1549.99995231628","1470.00002861023","1460.00003814697","1440.00005722046","1570.00005245209","1539.99996185303","1820.00005245209","1870.00000476837","1919.99995708466","1840.0000333786","1779.99997138977","1950.00004768372","1980.00001907349","1889.99998569489","2019.99998092651","2109.99989509583","2109.99989509583","2289.99996185303","2250","2250","2380.00011444092","2390.00010490417","2440.00005722046","2539.99996185303","2579.99992370605","","",
"Equatorial Guinea","GNQ","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","170","319.999992847443","2069.9999332428","2250","2410.00008583069","2589.99991416931","2930.0000667572","4460.00003814697","5650.00009536743","7300.00019073486","6860.0001335144","9359.99965667725","10149.9996185303","11420.0000762939","13649.9996185303","16100.0003814697","17090.0001525879","16180.0003051758","17110.0006103516","16159.9998474121","16549.9992370605","15909.9998474121","15640.0003433228","14720.0002670288","16290.0009155273","14270.0004577637","13850.0003814697","12420.0000762939","12960.000038147","11409.9998474121","","",
"Greece","GRC","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95220","95290.0009155273","97360.0006103516","97720.0012207031","100349.998474121","104769.996643066","105849.998474121","106919.998168945","110930.000305176","112040.000915527","117809.997558594","118389.999389648","118769.996643066","122110.000610352","121750","123839.996337891","122180.000305176","125639.999389648","121739.99786377","114959.999084473","108250","105910.003662109","100930.000305176","93269.9966430664","90190.0024414063","88449.9969482422","87160.0036621094","86769.9966430664","84059.9975585938","78500","","",
"Grenada","GRD","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1840","1860.00001430511","1919.99995708466","1909.9999666214","1929.99994754791","1960.00003814697","1990.00000953674","2019.99998092651","2059.99994277954","2069.9999332428","2069.9999332428","2099.99990463257","2130.00011444092","2150.00009536743","2140.00010490417","2160.00008583069","2190.00005722046","2210.00003814697","2240.00000953674","2759.99999046326","2259.99999046326","2289.99996185303","2400.00009536743","2319.9999332428","2259.99999046326","2289.99996185303","2309.99994277954","2329.99992370605","2369.99988555908","2390.00010490417","","",
"Greenland","GRL","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11300","11659.9998474121","12859.9996566772","13500","13699.9998092651","14729.9995422363","14550.0001907349","15090.0001525879","16829.9999237061","17329.9999237061","18649.9996185303","19340.0001525879","20520.0004577637","20770.0004577637","21209.9990844727","22549.9992370605","22579.9999237061","24049.9992370605","22850.0003814697","24219.9993133545","24319.9996948242","24920.0000762939","25620.0008392334","26729.9995422363","27930.0003051758","30790.0009155273","32340.0001525879","31770.0004577637","33759.9983215332","35099.9984741211","","",
"Guam","GUM","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2610","2779.99997138977","2779.99997138977","2910.00008583069","3220.00002861023","3609.99989509583","3680.0000667572","3900.00009536743","3829.99992370605","3950.00004768372","3630.00011444092","3680.0000667572","3569.9999332428","3779.99997138977","3819.9999332428","3450.00004768372","3269.99998092651","3579.99992370605","3740.00000953674","3759.99999046326","3990.00000953674","4079.99992370605","4340.00015258789","4510.00022888184","4719.99979019165","4849.99990463257","4869.99988555908","4980.00001907349","5179.99982833862","5679.99982833862","","",
"High income","HIC","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14201780","14179030.1309228","14214509.8878518","14290419.8416546","14512919.9454412","14716559.7147793","15116410.140112","15355089.8544341","15323760.2885887","15364849.7642502","15678470.1179564","15724049.8582721","15614990.1703596","15779989.8218438","15978709.862195","15984929.7738373","15974879.7744252","16161010.079775","15850970.0161852","15060139.8319192","15601959.8200656","15516380.1282421","15393740.1064672","15417040.0003828","15286630.1171742","15260790.0656574","15149540.224202","15145769.7718367","15204919.8445752","14884810.0265935","","",
"Hong Kong SAR, China","HKG","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11330","11439.9995803833","11750","11550.0001907349","12239.9997711182","13010.0002288818","12609.9996566772","12630.0001144409","12880.0001144409","12180.0003051758","12539.999961853","13420.0000762939","13819.9996948242","15640.0003433228","16459.9990844727","16399.9996185303","17379.9991607666","18090.0001525879","18120.0008392334","18049.9992370605","18299.9992370605","19420.0000762939","19889.9993896484","20409.9998474121","20680.0003051758","21229.9995422363","21149.9996185303","20930.0003051758","22159.9998474121","22389.9993896484","","",
"Heavily indebted poor countries (HIPC)","HPC","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","556720","575389.994915575","587280.004467815","590190.00050053","659659.998025745","672509.997691959","683439.997281879","701090.010460466","736079.998381436","742150.005050003","754109.992928803","751970.006592572","791639.994427562","823679.996490478","836639.995791018","877310.010053217","882640.007026494","910049.998678267","937510.002568364","951519.997946918","995480.008751154","1017720.0011313","1048150.00256896","1078279.99067306","1102329.99885082","1137310.00268459","1176060.00772119","1190790.00686109","1219960.01319587","1242080.0126195","","",
"Croatia","HRV","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28570","22239.9997711182","23239.9997711182","24079.9999237061","24159.9998474121","25469.9993133545","24639.9993896484","26229.9995422363","26590.0001525879","26180.0003051758","25209.9990844727","26030.0006866455","27079.9999237061","28180.0003051758","27909.9998474121","27850.0003814697","28579.9999237061","30079.9999237061","29260.0002288818","26709.9990844727","26149.9996185303","25870.0008392334","23889.9993896484","22799.9992370605","22000","22610.0006103516","22670.0000762939","23319.9996948242","22209.9990844727","22260.0002288818","","",
"Haiti","HTI","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5330","5539.99996185303","5949.99980926514","5579.99992370605","5070.00017166138","5849.99990463257","6150.00009536743","6550.00019073486","6699.99980926514","6840.00015258789","7320.00017166138","7510.00022888184","7800.00019073486","7840.00015258789","7719.99979019165","7820.00017166138","7880.00011444092","8310.0004196167","8329.99992370605","8390.00034332275","8939.9995803833","9250","9010.00022888184","9310.0004196167","9729.99954223633","10090.0001525879","10369.9998855591","10390.0003433228","10399.9996185303","10500","","",
"Hungary","HUN","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89100","84059.9975585938","74169.9981689453","74639.9993896484","74360.0006103516","72650.0015258789","74870.002746582","73180.0003051758","73110.0006103516","73910.0036621094","70919.9981689453","73040.0009155273","71419.9981689453","74199.9969482422","73080.0018310547","72389.9993896484","71660.0036621094","69500","68129.997253418","62290.0009155273","62250","61490.0016784668","57610.0006103516","55259.9983215332","55549.9992370605","58479.9995422363","58880.0010681152","60909.9998474121","61009.9983215332","60590.0001525879","","",
"IBRD only","IBD","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14286890","14384759.9141542","14314600.0029817","14376220.164232","14339920.02704","14875860.3387028","15022350.0688821","15099139.8252994","15241709.9936381","15290889.9915889","15745830.0932497","16095349.8842865","16558009.8237395","17592149.9558017","18764960.2262154","19823659.7016007","20880230.1991172","21907759.9470206","22472779.7886766","22879580.1639743","24298449.7646727","25595830.4294571","26277100.0770666","26882410.1454504","27196090.2540498","27098389.8669593","27241300.1537994","27864709.5702365","28674409.7887948","29068580.0096467","","",
"IDA & IBRD total","IBT","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15799060","15942599.9140684","15901319.9949116","15977750.1729056","16018280.0168395","16587990.3499596","16779230.0614826","16881569.851365","17074639.988251","17151729.9888954","17646160.0752473","18012269.9069381","18519149.7995257","19620489.9561741","20834330.2233927","21966639.7198252","23060400.2085403","24152309.9325541","24771839.8232386","25190590.1677162","26697009.7759143","28040430.4357581","28717750.0855252","29372860.152103","29736730.2476466","29679469.8698074","29925840.1544429","30631839.5984806","31500209.7870242","31959650.0165146","","",
"IDA total","IDA","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1512170","1557839.99991417","1586719.99192983","1601530.00867367","1678359.98979956","1712130.01125678","1756879.99260053","1782430.02606556","1832929.99461293","1860839.99730647","1900329.98199761","1916920.02265155","1961139.97578621","2028340.00037238","2069369.99717727","2142980.01822457","2180170.00942305","2244549.98553358","2299060.0345619","2311010.00374183","2398560.01124159","2444600.00630096","2440650.00845864","2490450.00665262","2540639.99359682","2581080.00284806","2684540.00064358","2767130.02824411","2825799.99822937","2891070.00686787","","",
"IDA blend","IDB","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","654140","683100.005283952","698969.985052944","702579.996824265","753709.992319345","759680.010676384","785809.996262193","788910.016387702","796449.999958276","804309.988975525","822979.987025261","837040.009588004","830989.98439312","854200.002357363","880089.996784925","892570.009827614","911070.004954935","930689.988583327","947730.021208525","937459.998250008","972620.006471873","999929.996684194","992070.008456707","1019770.0124234","1037689.99359012","1049070.00717521","1099149.99499917","1132300.02038181","1147999.98350442","1185649.99343455","","",
"Indonesia","IDN","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","476190","495640.014648438","516349.975585938","531719.970703125","552090.026855469","586500","607890.014648438","633000","640549.987792969","660119.995117188","666469.970703125","680429.992675781","681900.024414063","703789.978027344","709520.01953125","705580.017089844","727469.970703125","738270.01953125","731760.009765625","747669.982910156","768880.004882813","829890.014648438","834260.009765625","799099.975585938","844299.987792969","849510.009765625","847580.017089844","893590.026855469","958080.017089844","1002369.99511719","","",
"IDA only","IDX","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","858030","874739.994630218","887750.006876886","898950.011849403","924649.997480213","952450.000580401","971069.996338338","993520.009677857","1036479.99465466","1056530.00833094","1077349.99497235","1079880.01306355","1130149.99139309","1174139.99801502","1189280.00039235","1250410.00839695","1269100.00446811","1313859.99695025","1351330.01335338","1373550.00549182","1425940.00476971","1444670.00961676","1448580.00000194","1470679.99422923","1502950.00000671","1532009.99567285","1585390.00564441","1634830.0078623","1677800.01472495","1705420.01343332","","",
"Isle of Man","IMN","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1219550","1273250","1298280.02929688","1331219.97070313","1375469.97070313","1440609.98535156","1492170.04394531","1551530.02929688","1581959.9609375","1658410.03417969","1697229.98046875","1719689.94140625","1738530.02929688","1779369.99511719","1866489.99023438","1940030.02929688","2037300.04882813","2180790.0390625","2281000","2423800.04882813","2533989.99023438","2645629.8828125","2795860.10742188","2863840.08789063","3044959.9609375","3064540.0390625","3106340.08789063","3242169.921875","3388909.91210938","3394870.1171875","","",
"Not classified","INX","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56480","57009.9983215332","57180.0003051758","57830.0018310547","59259.9983215332","60069.9996948242","61419.9981689453","62849.9984741211","66139.9993896484","67860.0006103516","71059.9975585938","73290.0009155273","72540.0009155273","72800.0030517578","72029.9987792969","73290.0009155273","73879.997253418","72139.9993896484","71180.0003051758","65930.0003051758","64569.9996948242","60939.998626709","62310.001373291","61360.0006103516","61529.9987792969","63430.0003051758","66000","65489.9978637695","63700.0007629395","61479.9995422363","","",
"Iran, Islamic Rep.","IRN","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","324620","352980.010986328","374790.008544922","382809.997558594","415220.001220703","425730.010986328","440679.992675781","459709.991455078","462130.004882813","499730.010986328","527419.982910156","541859.985351563","557000","593179.992675781","629770.01953125","668609.985351563","711479.98046875","747390.014648438","755559.997558594","778669.982910156","781820.007324219","793619.995117188","793950.012207031","815309.997558594","844130.004882813","844140.014648438","880989.990234375","912710.021972656","925520.01953125","893719.970703125","","",
"Iraq","IRQ","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","120280","62919.9981689453","88870.002746582","116230.003356934","132289.993286133","130520.004272461","129070.007324219","162639.999389648","153729.995727539","143559.997558594","160809.997558594","169070.007324219","155419.998168945","129410.003662109","150619.995117188","145789.993286133","146440.002441406","142990.005493164","161610.000610352","172690.002441406","188669.998168945","202029.998779297","228190.002441406","241800.003051758","241979.995727539","253929.992675781","276850.006103516","292609.985351563","303529.998779297","320820.007324219","","",
